time,zVel_E[0],zVel_N[1],vel_mps_E,vel_mps_N,gps_vel_mps_E,gps_vel_mps_N,vn_corr_mps_E,vn_corr_mps_N,rt_float_E,rt_float_N,P_Vel[0],P_Vel_N[1],
327.2048035,0.3916469,-0.3157927,-6.3279018,1.4142468,-6.6810336,1.7404040,0.0385151,0.0103645,0.1000000,0.1000000,0.0154842,0.0140147,
327.4548035,0.3073564,-0.4533758,-6.4306226,1.4163016,-6.7294588,1.8720607,0.0085202,0.0023832,0.1000000,0.1000000,0.0157700,0.0137351,
327.7048035,0.4323368,-0.4260482,-6.5385900,1.3927220,-6.9661736,1.8200047,0.0047531,0.0012346,0.1000000,0.1000000,0.0160401,0.0135050,
327.9548035,0.4970632,-0.4585073,-6.6164808,1.3739775,-7.1270580,1.8289909,-0.0135139,-0.0034939,0.1000000,0.1000000,0.0162767,0.0132938,
328.2048035,0.5684714,-0.5082015,-6.5929255,1.2653358,-7.1948400,1.7642962,-0.0334428,-0.0092411,0.1000000,0.1000000,0.0165131,0.0130965,
328.4548035,0.6259103,-0.5686638,-6.5053902,1.1622217,-7.1518631,1.7251972,-0.0205627,-0.0056883,0.1000000,0.1000000,0.0167581,0.0129205,
328.7048035,0.6377311,-0.4754592,-6.4112568,1.1735734,-7.0607519,1.6456870,-0.0117640,-0.0033456,0.1000000,0.1000000,0.0169562,0.0127429,
328.9548035,0.7181163,-0.5235046,-6.3044705,1.1605278,-7.0119081,1.6870360,0.0106789,0.0030036,0.1000000,0.1000000,0.0171557,0.0125935,
329.2048035,0.7303095,-0.5125012,-6.1801491,1.1811132,-6.8895116,1.6993675,0.0209468,0.0057530,0.1000000,0.1000000,0.0173366,0.0124589,
329.4548035,0.7744074,-0.5586938,-6.0582395,1.2068348,-6.8092656,1.7717767,0.0233813,0.0062482,0.1000000,0.1000000,0.0175004,0.0123437,
329.7048035,0.7922726,-0.5383902,-5.9462228,1.2199967,-6.7216969,1.7627791,0.0167983,0.0043922,0.1000000,0.1000000,0.0176429,0.0122441,
329.9548035,0.7935081,-0.5385212,-5.8461604,1.2452625,-6.6251044,1.7874672,0.0145642,0.0036836,0.1000000,0.1000000,0.0177686,0.0121612,
330.2048035,0.8008118,-0.5957625,-5.7492337,1.2370307,-6.5438957,1.8338600,0.0061496,0.0010668,0.1000000,0.1000000,0.0178977,0.0121046,
330.4548035,0.8441515,-0.6465272,-5.6451235,1.1209638,-6.5051656,1.7636360,-0.0158907,-0.0038549,0.1000000,0.1000000,0.0180139,0.0120543,
330.7048035,0.7772927,-0.6549726,-5.6764235,1.0717033,-6.4785800,1.7199445,-0.0248638,-0.0067314,0.1000000,0.1000000,0.0180956,0.0120193,
330.9548035,0.8177114,-0.6665130,-5.6783605,0.9259370,-6.5296950,1.5836813,-0.0336232,-0.0087686,0.1000000,0.1000000,0.0181952,0.0119970,
331.2048035,0.8757629,-0.6537215,-5.6444712,0.8842359,-6.5364752,1.5337178,-0.0162408,-0.0042397,0.1000000,0.1000000,0.0182756,0.0119606,
331.4548035,0.8948951,-0.5520249,-5.5939298,0.9802822,-6.4785953,1.5351766,0.0102295,0.0028695,0.1000000,0.1000000,0.0183306,0.0119148,
331.7048035,0.8923435,-0.5540903,-5.5927601,1.1173580,-6.4617462,1.6777402,0.0233575,0.0062920,0.1000000,0.1000000,0.0183758,0.0118871,
331.9548035,0.8580580,-0.5306655,-5.6823173,1.2511951,-6.5083008,1.7901174,0.0320745,0.0082568,0.1000000,0.1000000,0.0184214,0.0118939,
332.2048035,0.8527412,-0.4956021,-5.8240800,1.3819021,-6.6447253,1.8852792,0.0320957,0.0077750,0.1000000,0.1000000,0.0184460,0.0119129,
332.4548035,0.8944206,-0.5412732,-5.8850870,1.4456432,-6.7642965,1.9901989,0.0152109,0.0032824,0.1000000,0.1000000,0.0184485,0.0119145,
332.7048035,0.9307313,-0.6610675,-5.8559084,1.3115036,-6.8162479,1.9656044,-0.0296082,-0.0069667,0.1000000,0.1000000,0.0184692,0.0119165,
332.9548035,0.9072714,-0.7353427,-5.8612261,1.0424566,-6.8304834,1.7616504,-0.0619861,-0.0161489,0.1000000,0.1000000,0.0185001,0.0119247,
333.2048035,0.9428105,-0.7015132,-5.8326712,0.8335596,-6.8471613,1.5160967,-0.0716796,-0.0189761,0.1000000,0.1000000,0.0185262,0.0119106,
333.4548035,0.9514771,-0.5854166,-5.7960825,0.7730669,-6.7823424,1.3479830,-0.0347828,-0.0105005,0.1000000,0.1000000,0.0185423,0.0118798,
333.7048035,0.9639106,-0.5080980,-5.7348661,0.8091471,-6.7127767,1.3131008,-0.0140000,-0.0041443,0.1000000,0.1000000,0.0185511,0.0118376,
333.9548035,0.9737473,-0.5243869,-5.6301227,0.8679361,-6.6048388,1.3923373,-0.0009691,0.0000143,0.1000000,0.1000000,0.0185680,0.0117979,
334.2048035,1.0013504,-0.5198095,-5.5396357,0.8849062,-6.5332265,1.4069260,0.0077596,0.0022103,0.1000000,0.1000000,0.0185691,0.0117539,
334.4548035,0.9942260,-0.4563406,-5.4479666,0.9189827,-6.4209485,1.3820423,0.0212440,0.0067191,0.1000000,0.1000000,0.0185663,0.0117134,
334.7048035,1.0207305,-0.4965052,-5.2935629,0.8973591,-6.3107023,1.3947763,0.0035911,0.0009120,0.1000000,0.1000000,0.0185718,0.0116752,
334.9548035,1.0044055,-0.4520270,-5.1055007,0.8890101,-6.1083899,1.3416750,0.0015162,0.0006379,0.1000000,0.1000000,0.0185652,0.0116280,
335.2048035,0.9631062,-0.4464818,-4.9367385,0.8819646,-5.8970366,1.3292797,0.0028081,0.0008333,0.1000000,0.1000000,0.0185433,0.0115790,
335.4548035,0.9950137,-0.4024678,-4.7773843,0.9495301,-5.7418504,1.3612328,0.0305476,0.0092348,0.1000000,0.1000000,0.0185432,0.0115560,
335.7048035,0.9954925,-0.3641926,-4.6666026,1.0851538,-5.6178837,1.4619870,0.0442113,0.0126406,0.1000000,0.1000000,0.0185291,0.0115402,
335.9548035,0.9079676,-0.3447773,-4.5993171,1.1709850,-5.4760547,1.5233777,0.0312300,0.0076153,0.1000000,0.1000000,0.0185074,0.0115365,
336.2048035,0.9428492,-0.3924903,-4.4974184,1.1633970,-5.4208736,1.5604510,0.0193941,0.0045638,0.1000000,0.1000000,0.0184840,0.0115358,
336.4548035,0.9278302,-0.4026620,-4.3773365,1.0953143,-5.3022137,1.4988767,0.0029529,0.0009004,0.1000000,0.1000000,0.0184555,0.0115336,
336.7048035,0.8598866,-0.5445133,-4.3169975,0.8644215,-5.2244835,1.3968658,-0.0475993,-0.0120690,0.1000000,0.1000000,0.0184529,0.0115522,
336.9548035,0.8094063,-0.5057496,-4.2781334,0.6045079,-5.1677341,1.0878820,-0.0801944,-0.0223755,0.1000000,0.1000000,0.0184423,0.0115507,
337.2048035,0.8430791,-0.5787368,-4.2046533,0.3183014,-5.1692338,0.8582641,-0.1215013,-0.0387741,0.1000000,0.1000000,0.0184548,0.0115390,
337.4548035,0.8288193,-0.6820879,-4.1147308,-0.1049273,-5.0996590,0.5189927,-0.1561090,-0.0581679,0.1000000,0.1000000,0.0184593,0.0114851,
337.7048035,0.8185019,-0.7329023,-3.9236000,-0.5861654,-4.9356079,0.0621964,-0.1935061,-0.0845404,0.1000000,0.1000000,0.0185012,0.0114168,
337.9548035,0.8240581,-0.7118772,-3.7357707,-1.0984930,-4.8021388,-0.5180335,-0.2423101,-0.1314178,0.1000000,0.1000000,0.0185257,0.0113124,
338.2048035,0.8244631,-0.8146535,-3.4859886,-1.7965013,-4.5892382,-1.1698670,-0.2787865,-0.1880193,0.1000000,0.1000000,0.0185438,0.0111814,
338.4548035,0.9002540,-0.8191577,-3.1437929,-2.4000275,-4.3356996,-1.8323640,-0.2916526,-0.2514942,0.1000000,0.1000000,0.0185026,0.0110328,
338.7048035,0.9676530,-0.7974710,-2.6319118,-3.0310395,-3.8911073,-2.5641534,-0.2915425,-0.3305851,0.1000000,0.1000000,0.0183750,0.0108877,
338.9548035,1.0293839,-0.7815604,-2.0329795,-3.5544336,-3.3249300,-3.1831510,-0.2625665,-0.4102778,0.1000000,0.1000000,0.0181183,0.0107924,
339.2048035,1.1636775,-0.6584632,-1.2347318,-3.9412389,-2.5996983,-3.7512219,-0.2012890,-0.4684465,0.1000000,0.1000000,0.0177337,0.0108074,
339.4548035,1.2151859,-0.4906473,-0.4854757,-4.1365671,-1.8226225,-4.1548066,-0.1219609,-0.5088867,0.1000000,0.1000000,0.0171850,0.0109327,
339.7048035,1.1785628,-0.3799300,0.2599980,-4.2022038,-0.9506265,-4.3483000,-0.0320617,-0.5260261,0.1000000,0.1000000,0.0165259,0.0111795,
339.9548035,1.2041711,-0.2967935,0.9708845,-4.1155562,-0.1755338,-4.3364491,0.0577526,-0.5176861,0.1000000,0.1000000,0.0157994,0.0115247,
340.2048035,1.2076168,-0.1233716,1.6214815,-3.9218884,0.5577283,-4.2989726,0.1438635,-0.5004559,0.1000000,0.1000000,0.0150560,0.0119265,
340.4548035,1.3039526,-0.0133452,2.2688861,-3.6668024,1.1868871,-4.1142220,0.2219535,-0.4607651,0.1000000,0.1000000,0.0143457,0.0123618,
340.7048035,1.2636707,0.0842516,2.8755383,-3.3181555,1.9130633,-3.8252995,0.3011955,-0.4228925,0.1000000,0.1000000,0.0136871,0.0127777,
340.9548035,1.2567372,0.1956472,3.4298043,-2.9662330,2.5294359,-3.5168419,0.3563688,-0.3549616,0.1000000,0.1000000,0.0131228,0.0131422,
341.2048035,1.2000654,0.2441642,3.8365855,-2.6797190,3.0141394,-3.1958430,0.3776192,-0.2719598,0.1000000,0.1000000,0.0127141,0.0134544,
341.4548035,1.2341466,0.2991962,4.2630749,-2.4792576,3.4029922,-2.9718630,0.3740641,-0.1934092,0.1000000,0.1000000,0.0124218,0.0136699,
341.7048035,1.2206154,0.3454673,4.7155986,-2.2377989,3.8512621,-2.7114348,0.3562788,-0.1281687,0.1000000,0.1000000,0.0122612,0.0138276,
341.9548035,1.0426383,0.2830999,4.9372602,-2.1853259,4.1915197,-2.5398748,0.2968977,-0.0714491,0.1000000,0.1000000,0.0122263,0.0138787,
342.2048035,1.0727763,0.4592423,5.1910625,-1.9598026,4.3539848,-2.4541442,0.2356987,-0.0350993,0.1000000,0.1000000,0.0122633,0.0138738,
342.4548035,0.9880414,0.3731564,5.2380710,-1.8383816,4.4191203,-2.2257760,0.1690910,-0.0142379,0.1000000,0.1000000,0.0123969,0.0138232,
342.7048035,0.9719505,0.4598871,5.2893310,-1.7270499,4.4530163,-2.1913495,0.1356358,-0.0044125,0.1000000,0.1000000,0.0125623,0.0137383,
342.9548035,1.0451717,0.5766866,5.4047914,-1.4888589,4.4846206,-2.0644968,0.1250007,0.0010488,0.1000000,0.1000000,0.0127690,0.0136627,
343.2048035,1.0186014,0.6177741,5.4349751,-1.2161477,4.5443187,-1.8274488,0.1279450,0.0064729,0.1000000,0.1000000,0.0129984,0.0135534,
343.4548035,1.0457258,0.6851591,5.4389949,-0.8794125,4.5230708,-1.5522101,0.1298018,0.0123616,0.1000000,0.1000000,0.0132598,0.0134316,
343.7048035,1.0620861,0.7047206,5.4152503,-0.6435061,4.4838896,-1.3300619,0.1307252,0.0181647,0.1000000,0.1000000,0.0135263,0.0132842,
343.9548035,1.1080556,0.7148824,5.4432640,-0.4721216,4.4398913,-1.1681801,0.1046828,0.0188239,0.1000000,0.1000000,0.0138069,0.0131427,
344.2048035,1.0875974,0.7410781,5.4469008,-0.2998313,4.4524598,-1.0208943,0.0931562,0.0200151,0.1000000,0.1000000,0.0140855,0.0129847,
344.4548035,1.0448313,0.7075489,5.3655491,-0.2471878,4.3791304,-0.9405634,0.0584127,0.0141733,0.1000000,0.1000000,0.0143622,0.0128132,
344.7048035,1.0193791,0.7247170,5.2236032,-0.1944288,4.2340169,-0.9114053,0.0297927,0.0077405,0.1000000,0.1000000,0.0146313,0.0126326,
344.9548035,0.9946694,0.7541406,5.0136604,-0.1984942,4.0185981,-0.9527706,-0.0003931,-0.0001358,0.1000000,0.1000000,0.0148956,0.0124558,
345.2048035,0.9975355,0.7426706,4.7856460,-0.1805432,3.7727110,-0.9272950,-0.0153994,-0.0040813,0.1000000,0.1000000,0.0151462,0.0122878,
345.4548035,0.9563353,0.7903869,4.4975648,-0.1994206,3.5010030,-0.9999301,-0.0402265,-0.0101226,0.1000000,0.1000000,0.0153930,0.0121373,
345.7048035,0.9680254,0.8687967,4.2328587,-0.1240196,3.2361042,-0.9996995,-0.0287289,-0.0068832,0.1000000,0.1000000,0.0156303,0.0120088,
345.9548035,1.0763168,0.8986734,4.1844110,-0.0687547,3.0887127,-0.9718529,-0.0193817,-0.0044248,0.1000000,0.1000000,0.0158602,0.0119357,
346.2048035,1.1026611,0.9622197,4.2113810,0.0768800,3.1294804,-0.8805412,0.0207605,0.0047985,0.1000000,0.1000000,0.0160764,0.0118777,
346.4548035,1.0860674,0.9779341,4.2249651,0.2083925,3.1751335,-0.7607583,0.0362358,0.0087834,0.1000000,0.1000000,0.0162848,0.0118228,
346.7048035,1.1010885,0.9394771,4.2307935,0.2663972,3.1791682,-0.6602260,0.0494632,0.0128538,0.1000000,0.1000000,0.0164818,0.0117681,
346.9548035,1.0845602,0.9672663,4.2382836,0.3116477,3.1979258,-0.6433629,0.0442025,0.0122556,0.1000000,0.1000000,0.0166674,0.0117096,
347.2048035,1.0314946,0.9398485,4.2047281,0.3351358,3.2094684,-0.5941444,0.0362350,0.0105683,0.1000000,0.1000000,0.0168474,0.0116474,
347.4548035,0.9768262,0.8962873,4.1726665,0.3107108,3.2151546,-0.5797142,0.0193144,0.0058624,0.1000000,0.1000000,0.0170068,0.0115814,
347.7048035,0.9418910,0.9062126,4.1121416,0.2451779,3.1686747,-0.6615666,-0.0015761,-0.0005320,0.1000000,0.1000000,0.0171574,0.0115184,
347.9548035,0.9192894,0.8339540,4.0463586,0.1224332,3.0918076,-0.7220461,-0.0352619,-0.0105254,0.1000000,0.1000000,0.0172856,0.0114574,
348.2048035,0.8563864,0.8273454,3.9834816,-0.0018473,3.0764675,-0.8434735,-0.0506278,-0.0142808,0.1000000,0.1000000,0.0174100,0.0114148,
