Time, fMagVelBx, fMagVelBy, fMagVelBz, s_nZeroVelChkCnt, ZUPT_Run_Flag, ZUPT_FLAG 
257.314819,0.027628,5.484694,0.098678, 0, 0, 0
257.324799,0.031290,5.474367,0.097804, 0, 0, 0
257.334808,0.016386,5.478738,0.152521, 0, 0, 0
257.344818,0.000251,5.486810,0.213276, 0, 0, 0
257.354797,0.014998,5.488753,0.228839, 0, 0, 0
257.364807,0.036549,5.487194,0.216135, 0, 0, 0
257.374817,0.052638,5.488208,0.185349, 0, 0, 0
257.384796,0.055905,5.485799,0.163572, 0, 0, 0
257.394806,0.042355,5.485237,0.142722, 0, 0, 0
257.404816,0.038285,5.490698,0.142307, 0, 0, 0
257.414795,0.046801,5.505697,0.136076, 0, 0, 0
257.424805,0.058473,5.529483,0.146206, 0, 0, 0
257.434814,0.053480,5.553386,0.144569, 0, 0, 0
257.444794,0.040242,5.568069,0.153448, 0, 0, 0
257.454803,0.033355,5.569846,0.162700, 0, 0, 0
257.464813,0.015447,5.564450,0.181111, 0, 0, 0
257.474792,0.000837,5.561743,0.211644, 0, 0, 0
257.484802,0.005168,5.566450,0.257128, 0, 0, 0
257.494812,0.003195,5.566340,0.287536, 0, 0, 0
257.504822,0.006109,5.553726,0.296720, 0, 0, 0
257.514801,0.019632,5.528996,0.293935, 0, 0, 0
257.524811,0.038710,5.507999,0.308440, 0, 0, 0
257.534821,0.050643,5.502459,0.342601, 0, 0, 0
257.544800,0.053522,5.510278,0.389294, 0, 0, 0
257.554810,0.068113,5.515622,0.385854, 0, 0, 0
257.564819,0.087439,5.519899,0.338814, 0, 0, 0
257.574799,0.108173,5.528865,0.267856, 0, 0, 0
257.584808,0.117059,5.537888,0.218880, 0, 0, 0
257.594818,0.134709,5.552914,0.205485, 0, 0, 0
257.604797,0.165280,5.578207,0.247647, 0, 0, 0
257.614807,0.184474,5.602099,0.316213, 0, 0, 0
257.624817,0.178485,5.618402,0.364971, 0, 0, 0
257.634796,0.146448,5.622183,0.370321, 0, 0, 0
257.644806,0.125551,5.610645,0.285611, 0, 0, 0
257.654816,0.123482,5.588811,0.165479, 0, 0, 0
257.664795,0.144634,5.578471,0.072733, 0, 0, 0
257.674805,0.175064,5.589570,0.034292, 0, 0, 0
257.684814,0.183548,5.610233,0.055877, 0, 0, 0
257.694794,0.182678,5.641188,0.067515, 0, 0, 0
257.704803,0.180769,5.673295,0.063004, 0, 0, 0
257.714813,0.168086,5.717227,0.039755, 0, 0, 0
257.724792,0.177041,5.730105,0.012169, 0, 0, 0
257.734802,0.182701,5.738097,0.004644, 0, 0, 0
257.744812,0.187258,5.743270,0.038376, 0, 0, 0
257.754822,0.205821,5.746900,0.071368, 0, 0, 0
257.764801,0.221666,5.755980,0.091093, 0, 0, 0
257.774811,0.214336,5.773222,0.072221, 0, 0, 0
257.784821,0.209553,5.790781,0.073818, 0, 0, 0
257.794800,0.230166,5.797912,0.110370, 0, 0, 0
257.804810,0.255320,5.804829,0.173671, 0, 0, 0
257.814819,0.246892,5.810923,0.183702, 0, 0, 0
257.824799,0.220186,5.826464,0.179508, 0, 0, 0
257.834808,0.206522,5.844961,0.163357, 0, 0, 0
257.844818,0.199745,5.865677,0.179606, 0, 0, 0
257.854797,0.173474,5.886058,0.192690, 0, 0, 0
257.864807,0.162117,5.898831,0.200997, 0, 0, 0
257.874817,0.183425,5.907759,0.196099, 0, 0, 0
257.884796,0.204470,5.915613,0.168596, 0, 0, 0
257.894806,0.187369,5.919714,0.124740, 0, 0, 0
257.904816,0.146525,5.921921,0.101702, 0, 0, 0
257.914795,0.125252,5.922957,0.095668, 0, 0, 0
257.924805,0.122967,5.919443,0.106455, 0, 0, 0
257.934814,0.122348,5.912973,0.117320, 0, 0, 0
257.944794,0.131044,5.907960,0.118217, 0, 0, 0
257.954803,0.146966,5.908116,0.118572, 0, 0, 0
257.964813,0.149575,5.920334,0.124721, 0, 0, 0
257.974792,0.120366,5.944620,0.126524, 0, 0, 0
257.984802,0.093634,5.973121,0.128186, 0, 0, 0
257.994812,0.093235,5.994212,0.133184, 0, 0, 0
258.004822,0.096280,6.006863,0.123122, 0, 0, 0
258.014801,0.088201,6.015919,0.082668, 0, 0, 0
258.024811,0.088560,6.025610,0.055266, 0, 0, 0
258.034821,0.094227,6.035439,0.037937, 0, 0, 0
258.044800,0.087684,6.041413,0.020916, 0, 0, 0
258.054810,0.082058,6.039049,0.007245, 0, 0, 0
258.064819,0.086253,6.030522,0.007859, 0, 0, 0
258.074799,0.104197,6.017990,0.018195, 0, 0, 0
258.084808,0.107971,6.011533,0.051073, 0, 0, 0
258.094818,0.099914,6.021728,0.052456, 0, 0, 0
258.104797,0.101109,6.039897,0.039099, 0, 0, 0
258.114807,0.113398,6.058125,0.019839, 0, 0, 0
258.124817,0.129531,6.072634,0.011581, 0, 0, 0
258.134796,0.136274,6.083424,0.021146, 0, 0, 0
258.144806,0.122094,6.092103,0.017786, 0, 0, 0
258.154816,0.116067,6.097585,0.010886, 0, 0, 0
258.164795,0.136164,6.106000,0.054955, 0, 0, 0
258.174805,0.148204,6.111183,0.119708, 0, 0, 0
258.184814,0.140512,6.101055,0.156173, 0, 0, 0
258.194794,0.123915,6.077162,0.149547, 0, 0, 0
258.204803,0.117129,6.052249,0.109326, 0, 0, 0
258.214813,0.116474,6.044961,0.071270, 0, 0, 0
258.224792,0.127667,6.045447,0.072915, 0, 0, 0
258.234802,0.143453,6.059203,0.103551, 0, 0, 0
258.244812,0.138142,6.073976,0.137468, 0, 0, 0
258.254822,0.126546,6.085218,0.130495, 0, 0, 0
258.264801,0.141222,6.094765,0.111936, 0, 0, 0
258.274811,0.167006,6.105233,0.114100, 0, 0, 0
258.284821,0.179331,6.113686,0.153406, 0, 0, 0
258.294800,0.162414,6.115121,0.195772, 0, 0, 0
258.304810,0.142576,6.109140,0.209858, 0, 0, 0
258.314819,0.146778,6.101011,0.201177, 0, 0, 0
258.324799,0.153116,6.095931,0.204850, 0, 0, 0
258.334808,0.166465,6.094185,0.221064, 0, 0, 0
258.344818,0.211425,6.088712,0.225744, 0, 0, 0
258.354797,0.244988,6.071061,0.190567, 0, 0, 0
258.364807,0.232191,6.061674,0.125521, 0, 0, 0
258.374817,0.181691,6.076387,0.083509, 0, 0, 0
258.384796,0.145431,6.110081,0.063123, 0, 0, 0
258.394806,0.163863,6.142401,0.061394, 0, 0, 0
258.404816,0.208899,6.166323,0.069141, 0, 0, 0
258.414795,0.230400,6.183822,0.077554, 0, 0, 0
258.424805,0.217538,6.191961,0.077266, 0, 0, 0
258.434814,0.189468,6.194244,0.074742, 0, 0, 0
258.444794,0.178603,6.199656,0.089231, 0, 0, 0
258.454803,0.189220,6.207411,0.103512, 0, 0, 0
258.464813,0.191886,6.206069,0.109353, 0, 0, 0
258.474792,0.179625,6.188199,0.074397, 0, 0, 0
258.484802,0.175107,6.165407,0.013309, 0, 0, 0
258.494812,0.184480,6.154232,0.058424, 0, 0, 0
258.504822,0.168951,6.168274,0.075742, 0, 0, 0
258.514801,0.157959,6.206693,0.059401, 0, 0, 0
258.524811,0.166406,6.246422,0.041355, 0, 0, 0
258.534821,0.170319,6.272817,0.064710, 0, 0, 0
258.544800,0.182381,6.282525,0.093864, 0, 0, 0
258.554810,0.199630,6.289656,0.109462, 0, 0, 0
258.564819,0.192284,6.301086,0.077629, 0, 0, 0
258.574799,0.187557,6.312541,0.015457, 0, 0, 0
258.584808,0.207096,6.320429,0.027901, 0, 0, 0
258.594818,0.215217,6.313472,0.067797, 0, 0, 0
258.604797,0.191857,6.291584,0.062661, 0, 0, 0
258.614807,0.169414,6.265272,0.030417, 0, 0, 0
258.624817,0.188979,6.242611,0.039086, 0, 0, 0
258.634796,0.214843,6.236877,0.093168, 0, 0, 0
258.644806,0.193480,6.255504,0.088597, 0, 0, 0
258.654816,0.149963,6.286016,0.053657, 0, 0, 0
258.664795,0.135780,6.313836,0.041240, 0, 0, 0
258.674805,0.145284,6.335974,0.056529, 0, 0, 0
258.684814,0.137008,6.352073,0.059499, 0, 0, 0
258.694794,0.110089,6.361995,0.053144, 0, 0, 0
258.704803,0.112645,6.366865,0.046070, 0, 0, 0
258.714813,0.133317,6.369061,0.043042, 0, 0, 0
258.724792,0.132649,6.364094,0.018069, 0, 0, 0
258.734802,0.097153,6.358874,0.016429, 0, 0, 0
258.744812,0.080102,6.349967,0.036517, 0, 0, 0
258.754822,0.104867,6.335787,0.028980, 0, 0, 0
258.764801,0.122107,6.319361,0.021950, 0, 0, 0
258.774811,0.107377,6.305868,0.002070, 0, 0, 0
258.784821,0.093920,6.303640,0.023033, 0, 0, 0
258.794800,0.098383,6.311366,0.050956, 0, 0, 0
258.804810,0.099678,6.328631,0.055343, 0, 0, 0
258.814819,0.089678,6.352072,0.026934, 0, 0, 0
258.824799,0.070667,6.371406,0.024264, 0, 0, 0
258.834808,0.065056,6.376109,0.051596, 0, 0, 0
258.844818,0.074369,6.367828,0.044420, 0, 0, 0
258.854797,0.072937,6.357567,0.032076, 0, 0, 0
258.864807,0.069085,6.344539,0.024030, 0, 0, 0
258.874817,0.073651,6.329954,0.036951, 0, 0, 0
258.884796,0.083613,6.318025,0.064089, 0, 0, 0
258.894806,0.077186,6.306942,0.100394, 0, 0, 0
258.904816,0.067449,6.299701,0.123184, 0, 0, 0
258.914795,0.058762,6.292470,0.116804, 0, 0, 0
258.924805,0.048529,6.287693,0.096657, 0, 0, 0
258.934814,0.049028,6.283268,0.079031, 0, 0, 0
258.944794,0.081312,6.276044,0.072742, 0, 0, 0
258.954803,0.126839,6.276513,0.073857, 0, 0, 0
258.964813,0.131889,6.290174,0.091923, 0, 0, 0
258.974792,0.093398,6.298882,0.109562, 0, 0, 0
258.984802,0.066437,6.299896,0.105705, 0, 0, 0
258.994812,0.081506,6.294137,0.112308, 0, 0, 0
259.004822,0.123942,6.287720,0.136573, 0, 0, 0
259.014801,0.149147,6.278502,0.167473, 0, 0, 0
259.024811,0.167713,6.260528,0.156859, 0, 0, 0
259.034821,0.165722,6.237682,0.111784, 0, 0, 0
259.044800,0.138700,6.222764,0.058197, 0, 0, 0
259.054810,0.106199,6.225346,0.056997, 0, 0, 0
259.064819,0.111022,6.242530,0.095251, 0, 0, 0
259.074799,0.142193,6.256515,0.154720, 0, 0, 0
259.084808,0.153860,6.251833,0.184156, 0, 0, 0
259.094818,0.140032,6.233447,0.172042, 0, 0, 0
259.104797,0.141816,6.216001,0.129949, 0, 0, 0
259.114807,0.153225,6.205929,0.115852, 0, 0, 0
259.124817,0.156680,6.211254,0.142229, 0, 0, 0
259.134796,0.150750,6.215938,0.214702, 0, 0, 0
259.144806,0.145863,6.205488,0.244391, 0, 0, 0
259.154816,0.160645,6.185513,0.239608, 0, 0, 0
259.164795,0.185273,6.169008,0.219344, 0, 0, 0
259.174805,0.197857,6.160670,0.218426, 0, 0, 0
259.184814,0.184454,6.156392,0.217405, 0, 0, 0
259.194794,0.173112,6.150908,0.194427, 0, 0, 0
259.204803,0.165043,6.146586,0.151954, 0, 0, 0
259.214813,0.155867,6.151877,0.135752, 0, 0, 0
259.224792,0.145460,6.167769,0.150561, 0, 0, 0
259.234802,0.139999,6.181500,0.189247, 0, 0, 0
259.244812,0.128607,6.181126,0.203905, 0, 0, 0
259.254822,0.115556,6.172043,0.174767, 0, 0, 0
259.264801,0.087474,6.161130,0.123683, 0, 0, 0
259.274811,0.056551,6.157609,0.076887, 0, 0, 0
259.284821,0.055471,6.158323,0.081257, 0, 0, 0
259.294800,0.073188,6.159039,0.106447, 0, 0, 0
259.304810,0.073661,6.151921,0.123096, 0, 0, 0
259.314819,0.054845,6.146235,0.099024, 0, 0, 0
259.324799,0.041034,6.146523,0.064901, 0, 0, 0
259.334808,0.043138,6.147845,0.049711, 0, 0, 0
259.344818,0.046619,6.147329,0.048746, 0, 0, 0
259.354797,0.037542,6.143313,0.049797, 0, 0, 0
259.364807,0.025367,6.141209,0.009033, 0, 0, 0
259.374817,0.021588,6.142672,0.024304, 0, 0, 0
259.384796,0.025920,6.154414,0.044792, 0, 0, 0
259.394806,0.032451,6.168212,0.012340, 0, 0, 0
259.404816,0.050249,6.175807,0.010736, 0, 0, 0
259.414795,0.070193,6.172094,0.017888, 0, 0, 0
259.424805,0.064048,6.161357,0.003551, 0, 0, 0
259.434814,0.037990,6.154714,0.020375, 0, 0, 0
259.444794,0.007005,6.150236,0.045343, 0, 0, 0
259.454803,0.011018,6.147235,0.064130, 0, 0, 0
259.464813,0.046443,6.147231,0.062305, 0, 0, 0
259.474792,0.072789,6.144096,0.044655, 0, 0, 0
259.484802,0.060504,6.138973,0.033391, 0, 0, 0
259.494812,0.034265,6.137446,0.036268, 0, 0, 0
259.504822,0.020070,6.141379,0.051878, 0, 0, 0
259.514801,0.009120,6.144403,0.050261, 0, 0, 0
259.524811,0.001184,6.143877,0.042510, 0, 0, 0
259.534821,0.012354,6.136982,0.028279, 0, 0, 0
259.544800,0.038584,6.126851,0.026258, 0, 0, 0
259.554810,0.076505,6.117166,0.015093, 0, 0, 0
259.564819,0.087577,6.116640,0.009848, 0, 0, 0
259.574799,0.066584,6.120599,0.047435, 0, 0, 0
259.584808,0.051268,6.116422,0.046554, 0, 0, 0
259.594818,0.064261,6.105742,0.011753, 0, 0, 0
259.604797,0.095786,6.097712,0.006201, 0, 0, 0
259.614807,0.123511,6.091193,0.011462, 0, 0, 0
259.624817,0.135129,6.091802,0.053687, 0, 0, 0
259.634796,0.137608,6.093865,0.107196, 0, 0, 0
259.644806,0.138865,6.095129,0.117504, 0, 0, 0
259.654816,0.106747,6.092853,0.116542, 0, 0, 0
259.664795,0.067649,6.087106,0.096425, 0, 0, 0
259.674805,0.073322,6.078286,0.081680, 0, 0, 0
259.684814,0.117790,6.064113,0.079876, 0, 0, 0
259.694794,0.140589,6.053150,0.103839, 0, 0, 0
259.704803,0.126282,6.049359,0.145801, 0, 0, 0
259.714813,0.097104,6.053155,0.167607, 0, 0, 0
259.724792,0.082523,6.053118,0.168208, 0, 0, 0
259.734802,0.079805,6.047776,0.143226, 0, 0, 0
259.744812,0.087985,6.038569,0.126794, 0, 0, 0
259.754822,0.111043,6.023994,0.130475, 0, 0, 0
259.764801,0.137545,6.009596,0.145015, 0, 0, 0
259.774811,0.142777,6.005925,0.167527, 0, 0, 0
259.784821,0.117045,6.012274,0.167075, 0, 0, 0
259.794800,0.092746,6.021263,0.143824, 0, 0, 0
259.804810,0.100195,6.023543,0.115817, 0, 0, 0
259.814819,0.130882,6.016460,0.107793, 0, 0, 0
259.824799,0.144473,6.005268,0.110874, 0, 0, 0
259.834808,0.132857,5.996929,0.105290, 0, 0, 0
259.844818,0.101840,5.998824,0.077056, 0, 0, 0
259.854797,0.071285,6.008881,0.064717, 0, 0, 0
259.864807,0.071913,6.016507,0.065084, 0, 0, 0
259.874817,0.097763,6.015941,0.066496, 0, 0, 0
259.884796,0.123475,6.004843,0.054032, 0, 0, 0
259.894806,0.129388,5.991619,0.013351, 0, 0, 0
259.904816,0.109949,5.984390,0.024742, 0, 0, 0
259.914795,0.080015,5.991103,0.041714, 0, 0, 0
259.924805,0.079571,6.006570,0.031779, 0, 0, 0
259.934814,0.101392,6.015925,0.007895, 0, 0, 0
259.944794,0.112961,6.012717,0.004783, 0, 0, 0
259.954803,0.103517,5.998217,0.002146, 0, 0, 0
259.964813,0.095704,5.980659,0.015435, 0, 0, 0
259.974792,0.091407,5.974041,0.020750, 0, 0, 0
259.984802,0.069411,5.979775,0.004602, 0, 0, 0
259.994812,0.046941,5.982875,0.035676, 0, 0, 0
260.004822,0.049998,5.971500,0.030083, 0, 0, 0
260.014801,0.070193,5.952386,0.005430, 0, 0, 0
260.024811,0.078519,5.939081,0.009027, 0, 0, 0
260.034821,0.080607,5.938557,0.004654, 0, 0, 0
260.044800,0.075187,5.946922,0.019841, 0, 0, 0
260.054810,0.066794,5.954127,0.031681, 0, 0, 0
260.064819,0.060194,5.954140,0.025761, 0, 0, 0
260.074799,0.058840,5.951244,0.015177, 0, 0, 0
260.084808,0.069774,5.949171,0.023831, 0, 0, 0
260.094818,0.090331,5.946671,0.048849, 0, 0, 0
260.104797,0.106435,5.944263,0.073286, 0, 0, 0
260.114807,0.105885,5.938510,0.077999, 0, 0, 0
260.124817,0.089092,5.931413,0.064092, 0, 0, 0
260.134796,0.067037,5.926835,0.044692, 0, 0, 0
260.144806,0.070196,5.923299,0.038720, 0, 0, 0
260.154816,0.097633,5.918281,0.037879, 0, 0, 0
260.164795,0.119403,5.913424,0.057652, 0, 0, 0
260.174805,0.115608,5.911115,0.079526, 0, 0, 0
260.184814,0.103724,5.911518,0.088118, 0, 0, 0
260.194794,0.097782,5.912442,0.077722, 0, 0, 0
260.204803,0.108286,5.913212,0.049200, 0, 0, 0
260.214813,0.113843,5.925817,0.030304, 0, 0, 0
260.224792,0.122958,5.923991,0.038005, 0, 0, 0
260.234802,0.142620,5.923388,0.064994, 0, 0, 0
260.244812,0.153372,5.925916,0.102565, 0, 0, 0
260.254822,0.147821,5.930118,0.118207, 0, 0, 0
260.264801,0.139753,5.929747,0.101960, 0, 0, 0
260.274811,0.137317,5.922174,0.062290, 0, 0, 0
260.284821,0.141504,5.908442,0.046831, 0, 0, 0
260.294800,0.160197,5.895134,0.047946, 0, 0, 0
260.304810,0.172613,5.891139,0.080469, 0, 0, 0
260.314819,0.155665,5.893949,0.115485, 0, 0, 0
260.324799,0.111590,5.896615,0.124536, 0, 0, 0
260.334808,0.080634,5.894887,0.098433, 0, 0, 0
260.344818,0.091527,5.884740,0.050026, 0, 0, 0
260.354797,0.136493,5.875108,0.019741, 0, 0, 0
260.364807,0.161364,5.869438,0.037082, 0, 0, 0
260.374817,0.149188,5.867885,0.075374, 0, 0, 0
260.384796,0.111903,5.869608,0.094080, 0, 0, 0
260.394806,0.086807,5.872499,0.091999, 0, 0, 0
260.404816,0.085408,5.874789,0.081423, 0, 0, 0
260.414795,0.102622,5.871763,0.080151, 0, 0, 0
260.424805,0.124311,5.858794,0.071797, 0, 0, 0
260.434814,0.134931,5.833967,0.036468, 0, 0, 0
260.444794,0.126074,5.817334,0.008184, 0, 0, 0
260.454803,0.106182,5.825970,0.011081, 0, 0, 0
260.464813,0.090294,5.864748,0.067645, 0, 0, 0
260.474792,0.092283,5.883484,0.126345, 0, 0, 0
260.484802,0.109625,5.879701,0.146431, 0, 0, 0
260.494812,0.119000,5.852034,0.118658, 0, 0, 0
260.504791,0.119974,5.823601,0.068971, 0, 0, 0
260.514801,0.115908,5.810750,0.046610, 0, 0, 0
260.524811,0.120215,5.820092,0.068773, 0, 0, 0
260.534821,0.120065,5.836988,0.133034, 0, 0, 0
260.544800,0.130497,5.840414,0.181690, 0, 0, 0
260.554810,0.138007,5.823368,0.180795, 0, 0, 0
260.564819,0.130463,5.800524,0.152676, 0, 0, 0
260.574799,0.115793,5.787960,0.115747, 0, 0, 0
260.584808,0.125945,5.786483,0.099312, 0, 0, 0
260.594818,0.147641,5.793110,0.104915, 0, 0, 0
260.604797,0.150254,5.799865,0.136663, 0, 0, 0
260.614807,0.136846,5.801924,0.166733, 0, 0, 0
260.624817,0.128664,5.799743,0.172871, 0, 0, 0
260.634796,0.131631,5.795376,0.156062, 0, 0, 0
260.644806,0.122236,5.792411,0.143222, 0, 0, 0
260.654816,0.115682,5.787101,0.131691, 0, 0, 0
260.664795,0.132923,5.777245,0.117902, 0, 0, 0
260.674805,0.158566,5.770986,0.102985, 0, 0, 0
260.684814,0.156198,5.771687,0.109919, 0, 0, 0
260.694794,0.130165,5.773120,0.125615, 0, 0, 0
260.704803,0.111512,5.775074,0.132495, 0, 0, 0
260.714813,0.099701,5.775463,0.128032, 0, 0, 0
260.724792,0.104874,5.772457,0.119341, 0, 0, 0
260.734802,0.102746,5.767074,0.098519, 0, 0, 0
260.744812,0.114613,5.760603,0.076932, 0, 0, 0
260.754791,0.125502,5.755466,0.071784, 0, 0, 0
260.764801,0.130871,5.755147,0.089081, 0, 0, 0
260.774811,0.126698,5.761930,0.124872, 0, 0, 0
260.784821,0.114504,5.765448,0.147988, 0, 0, 0
260.794800,0.098930,5.758998,0.134619, 0, 0, 0
260.804810,0.089548,5.744743,0.101995, 0, 0, 0
260.814819,0.092081,5.729564,0.067240, 0, 0, 0
260.824799,0.099911,5.721904,0.061529, 0, 0, 0
260.834808,0.109525,5.723786,0.082070, 0, 0, 0
260.844818,0.114953,5.729235,0.101846, 0, 0, 0
260.854797,0.099535,5.734450,0.107451, 0, 0, 0
260.864807,0.068123,5.734140,0.094691, 0, 0, 0
260.874817,0.057040,5.727961,0.063806, 0, 0, 0
260.884796,0.078301,5.722949,0.051221, 0, 0, 0
260.894806,0.100717,5.721605,0.067406, 0, 0, 0
260.904816,0.099507,5.721011,0.102023, 0, 0, 0
260.914795,0.089800,5.718085,0.113516, 0, 0, 0
260.924805,0.101382,5.712768,0.098976, 0, 0, 0
260.934814,0.116811,5.705328,0.082145, 0, 0, 0
260.944794,0.121524,5.701089,0.087985, 0, 0, 0
260.954803,0.133089,5.697944,0.090913, 0, 0, 0
260.964813,0.157373,5.689024,0.065094, 0, 0, 0
260.974792,0.158712,5.685736,0.030157, 0, 0, 0
260.984802,0.136597,5.694959,0.015655, 0, 0, 0
260.994812,0.141679,5.712642,0.013549, 0, 0, 0
261.004822,0.180119,5.728801,0.012260, 0, 0, 0
261.014801,0.193138,5.737127,0.017218, 0, 0, 0
261.024811,0.173306,5.736396,0.013186, 0, 0, 0
261.034821,0.154962,5.731874,0.001677, 0, 0, 0
261.044800,0.146737,5.729763,0.004842, 0, 0, 0
261.054810,0.124306,5.733912,0.019646, 0, 0, 0
261.064819,0.110633,5.734251,0.050196, 0, 0, 0
261.074799,0.128024,5.720219,0.049875, 0, 0, 0
261.084808,0.143092,5.697717,0.038098, 0, 0, 0
261.094818,0.127956,5.679519,0.029317, 0, 0, 0
261.104797,0.104091,5.673879,0.028223, 0, 0, 0
261.114807,0.101175,5.678028,0.036587, 0, 0, 0
261.124817,0.118980,5.685476,0.042857, 0, 0, 0
261.134796,0.135473,5.691400,0.055345, 0, 0, 0
261.144806,0.141059,5.692782,0.075114, 0, 0, 0
261.154816,0.152364,5.688131,0.088273, 0, 0, 0
261.164795,0.162517,5.682280,0.099664, 0, 0, 0
261.174805,0.152012,5.679639,0.119623, 0, 0, 0
261.184814,0.125421,5.680339,0.145158, 0, 0, 0
261.194794,0.106927,5.678075,0.163198, 0, 0, 0
261.204803,0.104904,5.665208,0.169458, 0, 0, 0
261.214813,0.106073,5.657108,0.159819, 0, 0, 0
261.224792,0.103112,5.636203,0.145888, 0, 0, 0
261.234802,0.107765,5.626461,0.123267, 0, 0, 0
261.244812,0.105408,5.630136,0.128821, 0, 0, 0
261.254791,0.093368,5.640603,0.151679, 0, 0, 0
261.264801,0.083454,5.647412,0.167513, 0, 0, 0
261.274811,0.092198,5.649199,0.150147, 0, 0, 0
261.284821,0.098696,5.649212,0.122607, 0, 0, 0
261.294800,0.096960,5.652266,0.107988, 0, 0, 0
261.304810,0.102100,5.656037,0.113117, 0, 0, 0
261.314819,0.105160,5.657394,0.120456, 0, 0, 0
261.324799,0.096600,5.657095,0.120924, 0, 0, 0
261.334808,0.078491,5.656150,0.115946, 0, 0, 0
261.344818,0.067867,5.653458,0.108783, 0, 0, 0
261.354797,0.072433,5.645448,0.096886, 0, 0, 0
261.364807,0.086159,5.635145,0.083127, 0, 0, 0
261.374817,0.090838,5.624523,0.079244, 0, 0, 0
261.384796,0.080654,5.619495,0.070447, 0, 0, 0
261.394806,0.064560,5.621683,0.060895, 0, 0, 0
261.404816,0.060788,5.629132,0.042662, 0, 0, 0
261.414795,0.077507,5.635920,0.030756, 0, 0, 0
261.424805,0.092511,5.640687,0.028574, 0, 0, 0
261.434814,0.088956,5.642432,0.046378, 0, 0, 0
261.444794,0.074567,5.642388,0.054223, 0, 0, 0
261.454803,0.067156,5.639565,0.051163, 0, 0, 0
261.464813,0.068291,5.638415,0.045846, 0, 0, 0
261.474792,0.069478,5.636590,0.054065, 0, 0, 0
261.484802,0.066025,5.628101,0.075617, 0, 0, 0
261.494812,0.078876,5.609313,0.083904, 0, 0, 0
261.504822,0.091444,5.587458,0.081923, 0, 0, 0
261.514801,0.077501,5.576309,0.068572, 0, 0, 0
261.524811,0.048208,5.575834,0.058055, 0, 0, 0
261.534821,0.044197,5.580031,0.038317, 0, 0, 0
261.544800,0.065846,5.578839,0.036467, 0, 0, 0
261.554810,0.082110,5.575630,0.046041, 0, 0, 0
261.564819,0.088315,5.575119,0.071599, 0, 0, 0
261.574799,0.103931,5.578735,0.078031, 0, 0, 0
261.584808,0.124229,5.586405,0.085952, 0, 0, 0
261.594818,0.119915,5.591239,0.106543, 0, 0, 0
261.604797,0.100758,5.584425,0.131064, 0, 0, 0
261.614807,0.104719,5.566341,0.126877, 0, 0, 0
261.624817,0.122953,5.550122,0.120025, 0, 0, 0
261.634796,0.126256,5.543139,0.130808, 0, 0, 0
261.644806,0.119427,5.540469,0.157209, 0, 0, 0
261.654816,0.102862,5.533359,0.161927, 0, 0, 0
261.664795,0.087572,5.519560,0.131341, 0, 0, 0
261.674805,0.080324,5.510418,0.085482, 0, 0, 0
261.684814,0.094253,5.513737,0.071330, 0, 0, 0
261.694794,0.117646,5.527842,0.103829, 0, 0, 0
261.704803,0.129898,5.540085,0.143805, 0, 0, 0
261.714813,0.112447,5.555126,0.137131, 0, 0, 0
261.724792,0.080068,5.551487,0.098408, 0, 0, 0
261.734802,0.053571,5.547224,0.066144, 0, 0, 0
261.744812,0.054052,5.547401,0.079197, 0, 0, 0
261.754791,0.076941,5.548470,0.128604, 0, 0, 0
261.764801,0.090373,5.541090,0.178016, 0, 0, 0
261.774811,0.093919,5.520123,0.171387, 0, 0, 0
261.784821,0.093414,5.501300,0.131053, 0, 0, 0
261.794800,0.074776,5.490597,0.097160, 0, 0, 0
261.804810,0.046019,5.488255,0.097372, 0, 0, 0
261.814819,0.036340,5.488669,0.125062, 0, 0, 0
261.824799,0.050750,5.486615,0.146007, 0, 0, 0
261.834808,0.066963,5.483843,0.152245, 0, 0, 0
261.844818,0.063748,5.482568,0.148643, 0, 0, 0
261.854797,0.044989,5.481007,0.151971, 0, 0, 0
261.864807,0.040710,5.476505,0.160408, 0, 0, 0
261.874817,0.056647,5.467501,0.184459, 0, 0, 0
261.884796,0.056898,5.459872,0.211901, 0, 0, 0
261.894806,0.044477,5.449466,0.236324, 0, 0, 0
261.904816,0.033542,5.434104,0.221854, 0, 0, 0
261.914795,0.033011,5.414491,0.190735, 0, 0, 0
261.924805,0.033691,5.399465,0.167585, 0, 0, 0
261.934814,0.025205,5.393000,0.171422, 0, 0, 0
261.944794,0.012913,5.391633,0.181751, 0, 0, 0
261.954803,0.002055,5.391321,0.173542, 0, 0, 0
261.964813,0.010039,5.407567,0.160151, 0, 0, 0
261.974792,0.018021,5.410597,0.146468, 0, 0, 0
261.984802,0.012458,5.409902,0.138228, 0, 0, 0
261.994812,0.011689,5.407881,0.127611, 0, 0, 0
262.004822,0.023026,5.403659,0.120736, 0, 0, 0
262.014801,0.038090,5.401125,0.107649, 0, 0, 0
262.024811,0.053169,5.400013,0.104123, 0, 0, 0
262.034821,0.059079,5.398687,0.105141, 0, 0, 0
262.044800,0.055529,5.393314,0.106485, 0, 0, 0
262.054810,0.048318,5.382956,0.097540, 0, 0, 0
262.064819,0.055528,5.369905,0.089951, 0, 0, 0
262.074799,0.072420,5.359611,0.076241, 0, 0, 0
262.084808,0.083104,5.356214,0.065495, 0, 0, 0
